"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"430","Nemenin yg lagi begadang <U+266B> One In a Million by TWICE (with Santia at Jalan Agastya) — https://t.co/Pb1xMqEJBO",FALSE,0,NA,2016-10-30 17:10:11,FALSE,NA,"792775619654279168",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","dessyiztamia",0,FALSE,FALSE,107.55694,-6.91515
"431","inilah dapid beukam hahahha 
Ini hanya sebagian kecilnya saja...
Suku sama tonggongnya… (at Kamar Uka) [pic] — https://t.co/YSkPg4sN52",FALSE,0,NA,2016-10-30 17:09:49,FALSE,NA,"792775528457441280",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","aboxmanthab",0,FALSE,FALSE,107.56448,-6.90625
"436","At @kai121 — https://t.co/72PiE5Q30a",FALSE,0,NA,2016-10-30 17:07:44,FALSE,NA,"792775001287987200",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","DestaDeffendy",0,FALSE,FALSE,107.64556,-6.92515
"437","Mantab jiwa nih, jam segini masih disini besok pagi kerja (at @ptkai) — https://t.co/kjvc9W1a8K",FALSE,0,NA,2016-10-30 17:07:39,FALSE,NA,"792774981792837633",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","_habe",0,FALSE,FALSE,107.53736,-6.88399
"438","Euweuh pasangan, ciga nu jomblo wae. Eh lupa,… (w/ SANCAPALA at Lapangan Brigif 15 Kujang II Siliwangi) [pic] — https://t.co/o4ZeM3USgY",FALSE,0,NA,2016-10-30 17:07:22,FALSE,NA,"792774911710236672",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","nabilarsy11",0,FALSE,FALSE,107.64946,-6.80439
"442","markas geusan (with Fajri and Geusan at Perumahan Sukamenak Indah) — https://t.co/Q1RpWevk9B",FALSE,0,NA,2016-10-30 17:05:42,FALSE,NA,"792774490845360128",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","aziznalole",0,FALSE,FALSE,107.59175,-6.94773
"443","Deadline 10.00 wib <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008A> (with Joko, Brama, and Wanda at https://t.co/k92oaZrqHS Donuts &amp; Coffee) [pic] — https://t.co/ZupZSDEada",FALSE,0,NA,2016-10-30 17:05:22,FALSE,NA,"792774407617863681",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","1996_yopie",0,FALSE,FALSE,107.62505,-6.93906
"448","Gabisa aja weekend tanpa bobo sama mereka<ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BE><ed><U+00B4><U+0097> (with Ghurfah, Zya, and iyan at Stevie G Hotel) [pic] — https://t.co/XD12YIjhk9",FALSE,0,NA,2016-10-30 17:03:22,FALSE,NA,"792773902472589312",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","inesmhrani",0,FALSE,FALSE,107.59471,-6.83471
"453","Skali lg Barakallahu sayaank.. Hanya sekedar dan sederhana ini aja… (w/ Fita at Cijawura Girang 5 No 82) [pic] — https://t.co/2r2dEcyldI",FALSE,0,NA,2016-10-30 17:01:19,FALSE,NA,"792773389664387073",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","khairulCNCPT",0,FALSE,FALSE,107.65054,-6.94925
"457","Ngomongnya weekend ini ga akan ada ""sleepover"", tapi… (w/ Zya, iyan, &amp; Ines Maharani at Stevie G Hotel) [pic] — https://t.co/8KExTCoyI3",FALSE,0,NA,2016-10-30 17:00:54,FALSE,NA,"792773284324515841",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","4594USD",0,FALSE,FALSE,107.60335,-6.83002
"459","Rumahku pindah ya mas? <U+2620><U+FE0F><U+2620><U+FE0F> (with Gerardus at @jasamarga) — https://t.co/nu725CnfLs",FALSE,0,NA,2016-10-30 17:00:26,FALSE,NA,"792773167940907008",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","katharinayesica",0,FALSE,FALSE,107.66033,-6.89033
"462","Kadarieeeeu kadarieeu (with Dea Asfarina, Y, and 6 others at GULTIK MMK ( MAKAN MURAH KETJE)) — https://t.co/9Y4vFuage9",FALSE,0,NA,2016-10-30 16:57:19,FALSE,NA,"792772380447825920",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","RizkyFirst",0,FALSE,FALSE,107.62098,-6.90126
"463","Anggap aja bsk bukan senin dan ga ngantor jam 7<ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> (at Home Sweet Home) [pic] — https://t.co/ZPKAJTCZ3k",FALSE,0,NA,2016-10-30 16:57:12,FALSE,NA,"792772350492020740",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","ABANGHARIS",0,FALSE,FALSE,107.62591,-6.91135
"469","Work, work, Work! <ed><U+00A0><U+00BD><ed><U+00B1><U+008C> (with SZ and AWB at Gateway Apartement) — https://t.co/JdjW3hk08N",FALSE,0,NA,2016-10-30 16:55:10,FALSE,NA,"792771839806181377",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","azisnurzaman",0,FALSE,FALSE,107.64482,-6.90706
"472","Load - ink (at @pvjbandung) — https://t.co/ZynZOufwA1",FALSE,0,NA,2016-10-30 16:54:16,FALSE,NA,"792771613926260736",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","Iponk01",0,FALSE,FALSE,107.5965,-6.88866
"479","FROM MY BEST FRIEND TO ALL

*Jadilah Pribadi yang SELALU BERSYUKUR*
*dengan rahmat yang… (at @kedaidoeloe_bdg) — https://t.co/BM0fSjUlSV",FALSE,0,NA,2016-10-30 16:46:46,FALSE,NA,"792769727475036160",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","andre_humanik",0,FALSE,FALSE,107.65469,-6.91545
"482","Alhamdulillah ya ga wacana keluar dakol nya .__. (with Gumilar, Nr Hasanah, and Resa at Lereng Anteng) [pic] — https://t.co/zzAln4VDYL",FALSE,0,NA,2016-10-30 16:46:37,FALSE,NA,"792769687230648321",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","robiezak",0,FALSE,FALSE,107.64228,-6.96113
"484","Siang tidur, Malam bangun. Vampir kali ah<ed><U+00A0><U+00BD><ed><U+00B8><U+0088><ed><U+00A0><U+00BD><ed><U+00B1><U+00BB> (at Pondok cinere) — https://t.co/GihkibL8S3",FALSE,0,NA,2016-10-30 16:45:01,FALSE,NA,"792769287756718080",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","Zaky_10AZQ",0,FALSE,FALSE,107.63314,-6.97614
"485","wahhhh dipaksa main dadakan sama yg hajat...
Hiraukan… (w/ vitry, Rachel, &amp; Banyakan at Red Light) [pic] — https://t.co/cE15hpyci0",FALSE,0,NA,2016-10-30 16:44:56,FALSE,NA,"792769267544403969",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","Icall_weh",0,FALSE,FALSE,107.5995,-6.88071
"493","Break nya diluar <ed><U+00A0><U+00BC><ed><U+00BD><U+00B4><ed><U+00A0><U+00BC><ed><U+00BD><U+00B4> (with silmi, nova, and PaKomara at Nasi Goreng ""Mas Irex"") — https://t.co/JLwTzaqacV",FALSE,0,NA,2016-10-30 16:42:42,FALSE,NA,"792768701556596736",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","atianardiansyah",0,FALSE,FALSE,107.57639,-6.891
"496","Noprobb guyss<ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C> (with Ismu and andri at Bober Cafe) — https://t.co/nQ8dbmaIpY",FALSE,0,NA,2016-10-30 16:42:17,FALSE,NA,"792768596778770432",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","mikolaananda",0,FALSE,FALSE,107.62327,-6.9074
"497","Nyiaaarrr (at Circle K) — https://t.co/biGe7WTk5F",FALSE,0,NA,2016-10-30 16:42:15,FALSE,NA,"792768591493865472",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","arwanmegantara",0,FALSE,FALSE,107.59152,-6.88254
"499","Liburan dulu lah buang2 duit~<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0084> (with Erry and gons at @tsmbandung) [pic] — https://t.co/072Vxh3eAt",FALSE,0,NA,2016-10-30 16:40:26,FALSE,NA,"792768133194878976",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","HerrySyaefudin",0,FALSE,FALSE,107.63601,-6.92624
"501","Ngenjoy brayer<ed><U+00A0><U+00BD><ed><U+00B2><U+00A8><ed><U+00A0><U+00BD><ed><U+00B2><U+00A8> (with NikoRomario, Lulu, and 2 others at Triangle Lounge And Bar) [pic] — https://t.co/SWYqk9nT1y",FALSE,0,NA,2016-10-30 16:39:49,FALSE,NA,"792767978265649154",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","uzierachman",0,FALSE,FALSE,107.60966,-6.90153
"502","Kolor baseuh day (with Iqbal, fahrurozi, and 5 others at Kunang-Kunang Pool Ciater Spa Resort) — https://t.co/ik5xnOoYl2",FALSE,0,NA,2016-10-30 16:38:49,FALSE,NA,"792767725663694848",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","Hendafirmansyah",0,FALSE,FALSE,107.65581,-6.73597
"505","Ngenjoy brayer<ed><U+00A0><U+00BD><ed><U+00B2><U+00A8><ed><U+00A0><U+00BD><ed><U+00B2><U+00A8> (with Lulu, KEVIN, and 2 others at Triangle Lounge And Bar) [pic] — https://t.co/4F4KLSJz9m",FALSE,0,NA,2016-10-30 16:37:12,FALSE,NA,"792767318199676928",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","uzierachman",0,FALSE,FALSE,107.60966,-6.90153
"507","With nova vilona, andre, and Dio at WU Back Room Bar &amp; Lounge [pic] — https://t.co/zC7icgvO1o",FALSE,0,NA,2016-10-30 16:37:00,FALSE,NA,"792767267389878272",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","FhaybrianDikka",0,FALSE,FALSE,107.61145,-6.90032
"509","Back to reality<ed><U+00A0><U+00BD><ed><U+00B8><U+008A> (at Stasiun Bandung) — https://t.co/Q9loTXwnQN",FALSE,0,NA,2016-10-30 16:35:16,FALSE,NA,"792766831824019456",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","bnarizki",0,FALSE,FALSE,107.60063,-6.91231
"510","My green glasses...
Avocado <ed><U+00A0><U+00BD><ed><U+00B8><U+008B> (at Kamar Uka) [pic] — https://t.co/HfeAY6IsxB",FALSE,0,NA,2016-10-30 16:35:07,FALSE,NA,"792766796239556609",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","aboxmanthab",0,FALSE,FALSE,107.56448,-6.90624
"511","Drpd kagak bisa tidur,  Mari makan... (at Saung Punclut Teh Ita) [pic] — https://t.co/XFA2ioXzef",FALSE,0,NA,2016-10-30 16:35:03,FALSE,NA,"792766778661146624",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","ferd1_tanjung",0,FALSE,FALSE,107.59522,-6.86117
"513","<ed><U+00A0><U+00BC><ed><U+00BD><U+00BB><ed><U+00A0><U+00BC><ed><U+00BD><U+00BA>happy birthday (with Cepsinoel at R Karaoke Bar And Lounge) — https://t.co/2TP1XG9YKA",FALSE,0,NA,2016-10-30 16:34:33,FALSE,NA,"792766654534955009",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","ryangtrinanda",0,FALSE,FALSE,107.60898,-6.91676
"514","DAMN IT'S TRUE ... (with green at Kostan Rumah kita) [pic] — https://t.co/fckvIpf41h",FALSE,0,NA,2016-10-30 16:33:49,FALSE,NA,"792766465883590656",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","giio_estilovers",0,FALSE,FALSE,107.61917,-6.88575
"515","Penutup hari minggu, ready to monday<ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> (with Billy at Bober Cafe) [pic] — https://t.co/xG663e2ZMI",FALSE,0,NA,2016-10-30 16:33:26,FALSE,NA,"792766371893436418",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","Syovanka",0,FALSE,FALSE,107.56541,-6.90247
"516","With Novie, Renaldo, and 2 others at @rumahmiring119 [pic] — https://t.co/5cdu8RCgQK",FALSE,0,NA,2016-10-30 16:32:50,FALSE,NA,"792766221460443137",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","viddy_kurniawan",1,FALSE,FALSE,107.63991,-6.93805
"519","Halloween party day 2 (with ANEZENA, Najib , and 2 others at @ninesquare_bdg) — https://t.co/x0WtezF27b",FALSE,0,NA,2016-10-30 16:32:31,FALSE,NA,"792766141110235137",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","joe_sef_irawan",0,FALSE,FALSE,107.61137,-6.89998
"520","Designe ogut di acc sama mantan gitaris <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>.tangkiu bg… (w/ ronie , Boedii, &amp; 2 others at Merkedaofficial) [pic] — https://t.co/wBOUBXZ0tS",FALSE,0,NA,2016-10-30 16:31:56,FALSE,NA,"792765993000931328",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","bayeblood",0,FALSE,FALSE,107.68124,-6.89591
"527","Nugaas <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> (at @kfcindonesia) — https://t.co/OkgVT24tAd",FALSE,0,NA,2016-10-30 16:29:43,FALSE,NA,"792765437054300160",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","aldiskarpan",0,FALSE,FALSE,107.59435,-6.8672
"529","Kuat! <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> (with Thamara, Azael, and mas at Saung Punclut ""Sangkan Hurip 2 Mumunggang"") — https://t.co/7S3u9AVWZH",FALSE,0,NA,2016-10-30 16:28:10,FALSE,NA,"792765047177039873",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","hanifdidil",0,FALSE,FALSE,107.62163,-6.84467
"537","<U+2615><U+FE0F><U+2615><U+FE0F> (at Lereng Anteng Panoramic Coffee Place) — https://t.co/wmlbZ3ydsj",FALSE,0,NA,2016-10-30 16:26:44,FALSE,NA,"792764684130660353",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","okhadanny",0,FALSE,FALSE,107.60739,-6.884
"538","<ed><U+00A0><U+00BD><ed><U+00B1><U+0080> <U+266B> Senang Bersamamu by Naif (at Matic Industries) — https://t.co/QKnjpynsyp",FALSE,0,NA,2016-10-30 16:26:23,FALSE,NA,"792764598256406528",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","danyindrawan_19",0,FALSE,FALSE,107.56348,-6.89084
"548","<U+26FD><ed><U+00A0><U+00BD><ed><U+00BA><U+00A8><ed><U+00A0><U+00BD><ed><U+00BA><U+00A7> || hhhmmmm..... Target 2,5 jam nyampe kosan. (at SHELL Pasteur 1) — https://t.co/1MVQZHbBEF",FALSE,0,NA,2016-10-30 16:23:52,FALSE,NA,"792763964241293312",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","arwin_dj",0,FALSE,FALSE,107.58717,-6.89428
"549","Team vape semua (with JeZevcondi, Bowie, and 4 others at Dago Yui Cafe) — https://t.co/lxOWxmxWhM",FALSE,0,NA,2016-10-30 16:23:38,FALSE,NA,"792763905525161984",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","AngrianWasHere",0,FALSE,FALSE,107.61196,-6.89841
"551","Dan sekarang udah di punclut (at Lesehan Puncak Punclut) [pic] — https://t.co/oSDW4H9vOr",FALSE,0,NA,2016-10-30 16:23:32,FALSE,NA,"792763879709212673",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","ferd1_tanjung",0,FALSE,FALSE,107.59508,-6.86095
"552","Bangga ajalah bisa masih ada darah biru dgn mereka<ed><U+00A0><U+00BD><ed><U+00B2><U+0095> Darah biru(?)<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> (at @rajarasaresto) [pic] — https://t.co/W9MEDAqJzg",FALSE,0,NA,2016-10-30 16:23:03,FALSE,NA,"792763757722079233",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","CalystaCFA",0,FALSE,FALSE,107.57737,-6.87581
"554","Ulah komentar! (with Fauzie, arya, and KEVIN at Triangel Lounge N Bar) [pic] — https://t.co/SW45jWTt99",FALSE,0,NA,2016-10-30 16:22:20,FALSE,NA,"792763576570097664",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","NikoRomario",0,FALSE,FALSE,107.60905,-6.90031
"556","Pondasi malam (at Nasi Kuning &amp; Kupat Tahu Mang Entis) — https://t.co/b6lQOHhqCY",FALSE,0,NA,2016-10-30 16:20:16,FALSE,NA,"792763057059483648",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","krisnadwid",0,FALSE,FALSE,107.58648,-6.92411
"557","Mantappp <ed><U+00A0><U+00BD><ed><U+00B8><U+00B7><ed><U+00A0><U+00BD><ed><U+00B8><U+00B4><ed><U+00A0><U+00BD><ed><U+00B8><U+00B4><ed><U+00A0><U+00BD><ed><U+00B8><U+00B4> <U+266B> Someday (feat. Meghan Trainor) by Michael Bublé (at Klinik Bersalin Bpm Farida Aryani) — https://t.co/QoHGT34jvB",FALSE,0,NA,2016-10-30 16:19:33,FALSE,NA,"792762876146491392",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","dinawsari",0,FALSE,FALSE,107.70759,-7.03517
"564","an early sahur x savage companies <ed><U+00A0><U+00BD><ed><U+00B1><U+0089><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> semoga puasa… (w/ Benedicta Rosalind &amp; Mirta at Ronde Jahe Gardujati) [pic] — https://t.co/Arwf5MnnmP",FALSE,0,NA,2016-10-30 16:17:54,FALSE,NA,"792762463246651392",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","taranursalim",0,FALSE,FALSE,107.60436,-6.87344
"567","Dia malah bangun n ngajakkin main jam segini..… - Halloween Party (w/ Benaya &amp; Bella <U+30A2><U+30B9><U+30DE><U+30E9> at Benz Palace) — https://t.co/51vVf3tEjj",FALSE,0,NA,2016-10-30 16:17:33,FALSE,NA,"792762373144666118",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","bethasmara",0,FALSE,FALSE,107.67574,-6.96556
"570","I want some hepburn, please. <U+2605> Breakfast at Tiffany's (at Tiffany's) — https://t.co/Qv4ze7nu19",FALSE,0,NA,2016-10-30 16:16:54,FALSE,NA,"792762208862081024",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","joprasi",0,FALSE,FALSE,107.63582,-6.97121
"571","Punya suami pemaen sepakbola handal ngajak tour ke cimahi,… (w/ Wara Goei at Stadion Singaperbangsa) [pic] — https://t.co/eV0wuduUPa",FALSE,0,NA,2016-10-30 16:16:51,FALSE,NA,"792762198573461504",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","heskiachaerul",0,FALSE,FALSE,107.60864,-6.92503
"572","Pengangguran<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> (with Rezza and Lendi at W.O. (Waroeng Openk)) — https://t.co/2zeoKJmxr1",FALSE,0,NA,2016-10-30 16:16:17,FALSE,NA,"792762055342235649",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","Dodeng_",0,FALSE,FALSE,107.69771,-6.90477
"573","dulu aku pernah menuliskan ini,hahay...<ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008A> (at Office PT.Indomarco Prismatama) [pic] — https://t.co/XhTqYVdHk8",FALSE,0,NA,2016-10-30 16:16:13,FALSE,NA,"792762038325915649",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","dadozkasep",0,FALSE,FALSE,107.65689,-6.90788
"574","#pathdaily
TIDAK ADA SESUATU YANG SEKADAR KEBETULAN DALAM HIDUP INI.
… (w/ Evi at Pondok Mulya Real Estate) — https://t.co/wqWtjjdHTu",FALSE,0,NA,2016-10-30 16:14:46,FALSE,NA,"792761673241071616",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","free_doo",0,FALSE,FALSE,107.70055,-6.89175
"577","Bismillah. Let's sleep and have a good dream. May tomorrow gonna be more better… <U+266B> <U+B2EC><U+BE5B> by Ku Hye Sun (at <U+C6B0><U+B9AC> <U+C9D1> ~<U+2661>) — https://t.co/oGB3GeKa48",FALSE,1,NA,2016-10-30 16:14:00,FALSE,NA,"792761482681339904",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","arian_summer",0,FALSE,FALSE,107.64378,-6.9641
"578","<ed><U+00A0><U+00BD><ed><U+00B1><U+0085><ed><U+00A0><U+00BD><ed><U+00B1><U+0085><ed><U+00A0><U+00BD><ed><U+00B1><U+0085> (at Shelter Club and Lounge) — https://t.co/erBiUHBrxr",FALSE,0,NA,2016-10-30 16:13:58,FALSE,NA,"792761474045218816",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","RizalClenk",0,FALSE,FALSE,107.61149,-6.89983
"581","Aaak ga nyangka banget didatengin temen kerja paling gila… (w/ Citra at Warung surabi cihampelas) [pic] — https://t.co/fFwXvfs201",FALSE,0,NA,2016-10-30 16:12:38,FALSE,NA,"792761135451607041",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","almaz_kite",0,FALSE,FALSE,107.6041,-6.8934
"582","R I N D U (at Sekolah Polisi Negara Provinsi Jawa Barat) — https://t.co/MgP0V8kbgv",FALSE,0,NA,2016-10-30 16:12:36,FALSE,NA,"792761129436975104",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","lennymputriani",0,FALSE,FALSE,107.56192,-6.81143
"587","Godaan malam yha hehe. (with Lisatryn at Wingz O wingz) — https://t.co/vgX3EANfY5",FALSE,0,NA,2016-10-30 16:11:44,FALSE,NA,"792760912570556416",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","Rizhsbn",0,FALSE,FALSE,107.68296,-6.92931
"589","Kita besok terbang lagi kawan #gopromemangmantap (at Wing III paskhas lanud sulaiman) [pic] — https://t.co/O8ClO3UGo2",FALSE,0,NA,2016-10-30 16:11:31,FALSE,NA,"792760856274534400",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","as_oeloem",0,FALSE,FALSE,107.57509,-6.98747
"590","melau, ingin pulang lagi inget ayah lagi sakit <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> yah lekas sembuh <ed><U+00A0><U+00BD><ed><U+00B8><U+0094><ed><U+00A0><U+00BD><ed><U+00B9><U+008F> (with Asep at 44f Apartement) — https://t.co/NV7pQcg12k",FALSE,0,NA,2016-10-30 16:11:30,FALSE,NA,"792760852684222464",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","AjengFauzia1",0,FALSE,FALSE,107.58953,-6.86314
"593","Ubar lieur! (with RIZAL and pasukan! at Shelter Club and Lounge) — https://t.co/W6NtpPdeqi",FALSE,0,NA,2016-10-30 16:10:28,FALSE,NA,"792760589680390144",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","anggibirdss",0,FALSE,FALSE,107.61158,-6.89961
"596","Nongkrong di upnormal, kita para abnormal <ed><U+00A0><U+00BD><ed><U+00B8><U+0086><ed><U+00A0><U+00BD><ed><U+00B8><U+0086><ed><U+00A0><U+00BD><ed><U+00B8><U+0086> (with Dera and M. Yansen at Warunk Upnormal) — https://t.co/W9CLeO2Thr",FALSE,0,NA,2016-10-30 16:10:09,FALSE,NA,"792760512425582592",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","farisnura",0,FALSE,FALSE,107.61994,-6.92479
"597","Zzzzzzz.... (at The BnB Hotel) [pic] — https://t.co/odEVAU2rAf",FALSE,0,NA,2016-10-30 16:09:32,FALSE,NA,"792760354967203840",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","ayas_coolz",0,FALSE,FALSE,107.65852,-6.94281
"599","At Dunkin Donuts — https://t.co/ocpMXBTQwC",FALSE,0,NA,2016-10-30 16:09:23,FALSE,NA,"792760317512077312",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","paksi_pratama",0,FALSE,FALSE,107.77199,-6.93364
"600","With Rini at @mcdonalds_id — https://t.co/j1yk14SIyT",FALSE,0,NA,2016-10-30 16:08:52,FALSE,NA,"792760188864311297",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","Muthyanaz",0,FALSE,FALSE,107.66313,-6.93781
"603","Nyurabi <ed><U+00A0><U+00BC><ed><U+00BD><U+009C><ed><U+00A0><U+00BC><ed><U+00BD><U+00B0><ed><U+00A0><U+00BC><ed><U+00BD><U+00B6><ed><U+00A0><U+00BC><ed><U+00BD><U+00B9><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B2><U+009A> (with Maild, Arya, and Abox at @warungsetiabudi) — https://t.co/2vTWYcwQT7",FALSE,0,NA,2016-10-30 16:08:23,FALSE,NA,"792760066084442112",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","ecienosaurus",0,FALSE,FALSE,107.59364,-6.86792
"605","Marii pulaaang . . . (with Dzikir, yusuf , and 5 others at @sg7_cornercafe) [vid] — https://t.co/x6y4qaLff3",FALSE,0,NA,2016-10-30 16:07:48,FALSE,NA,"792759919346798592",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","CndyPermatasari",0,FALSE,FALSE,107.60974,-6.90179
"607","mulangin diri<ed><U+00A0><U+00BD><ed><U+00B8><U+00B4> anj lama bgt gaselesai2 itu sidang aing rasa dilanjut sampe… (at Komplek Vijayakusuma, Cipadung) — https://t.co/BzFdjAELpQ",FALSE,0,NA,2016-10-30 16:07:17,FALSE,NA,"792759790585864192",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","rizkimrw",0,FALSE,FALSE,107.72192,-6.91781
"614","<ed><U+00A0><U+00BC><ed><U+00BD><U+00B4><ed><U+00A0><U+00BC><ed><U+00BD><U+00B0> (with Teguh, Made Larita, and Akbar at Warunk UPNORMAL) — https://t.co/oPrn4vF4oL",FALSE,0,NA,2016-10-30 16:06:05,FALSE,NA,"792759488767930368",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","JENIYOELTO",0,FALSE,FALSE,107.6272,-6.90887
"616","With JeZevcondi, Bowie, and 4 others at Dago Yui Cafe — https://t.co/64kVGLOu8w",FALSE,0,NA,2016-10-30 16:05:01,FALSE,NA,"792759218726023168",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","denaanriana1",0,FALSE,FALSE,107.61196,-6.89841
"617","Semangat, motivasi dan kebanggaan yang terbesar… (w/ satria at Institut Pemerintahan Dalam Negeri (IPDN)) [pic] — https://t.co/TRfCbuMAaP",FALSE,1,NA,2016-10-30 16:04:57,FALSE,NA,"792759202854821888",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","theo_ary",0,FALSE,FALSE,107.76492,-6.93468
