"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"54","But it's not that way
I wasn't born to lose you <U+266B> I Want You by Bob Dylan — https://t.co/LUcGQyE0bC",FALSE,0,NA,2016-10-30 23:42:39,FALSE,NA,"792874388051812352",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","Raden_Akhmad",0,FALSE,FALSE,NA,NA
"55","At SMA BPI 2 Bandung — https://t.co/iuyHWDRyAt",FALSE,0,NA,2016-10-30 23:42:35,FALSE,NA,"792874368573452288",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","HanifaAulia_H",0,FALSE,FALSE,"107.61915","-6.92418"
"56","bljr mandiri<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> (at Bubur ayam gerlong tengah) — https://t.co/x9gExqBtoj",FALSE,0,NA,2016-10-30 23:42:10,FALSE,NA,"792874265724936192",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","NurfitriNadia",0,FALSE,FALSE,"107.5889","-6.86906"
"57","Selamat Hari Raya Halloween Bagi Yang Merayakannya <ed><U+00A0><U+00BD><ed><U+00B1><U+00BB><ed><U+00A0><U+00BC><ed><U+00BE><U+0083>

Dan Selamat Ulang Tahun Buat SwingingFriends yang… [vid] — https://t.co/d0QMc1aJz1",FALSE,1,NA,2016-10-30 23:41:16,FALSE,NA,"792874040289468416",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","agungrawks",0,FALSE,FALSE,NA,NA
"58","you are my only one baby
<ed><U+00A0><U+00BD><ed><U+00B8><U+0084> <U+266B> <U+B0B4><U+AC00> <U+C124><U+B810> <U+C218> <U+C788><U+AC8C> Only One by Apink — https://t.co/ucAYIX8nnb",FALSE,0,NA,2016-10-30 23:40:45,FALSE,NA,"792873909439778816",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","titathatita407",0,FALSE,FALSE,NA,NA
"59","belajar mandiri<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> (at Burayut Enhaii (Bubur Ayam Yahutt)) — https://t.co/XhfULxnI4i",FALSE,0,NA,2016-10-30 23:39:40,FALSE,NA,"792873638022172672",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","NurfitriNadia",0,FALSE,FALSE,"107.58884","-6.86911"
"60","Cettmacet<ed><U+00A0><U+00BD><ed><U+00B8><U+00AA><ed><U+00A0><U+00BD><ed><U+00B8><U+00AA><ed><U+00A0><U+00BD><ed><U+00B8><U+00AA> [pic] — https://t.co/dX0OvjSmxZ",FALSE,0,NA,2016-10-30 23:39:37,FALSE,NA,"792873626097725440",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","andimunasyam",0,FALSE,FALSE,NA,NA
"61","Bismillah 06.32 (with lenny and Resa at @bukopinsiaga) [pic] — https://t.co/4Xm2uRhXwg",FALSE,0,NA,2016-10-30 23:39:35,FALSE,NA,"792873613938438144",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","mohammadkahfiw",0,FALSE,FALSE,NA,NA
"62","Makan wortel <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> (with Puteri) [pic] — https://t.co/BoyfFeVAd5",FALSE,0,NA,2016-10-30 23:39:05,FALSE,NA,"792873490055438336",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","carriecinara",0,FALSE,FALSE,NA,NA
"63","<ed><U+00A0><U+00BD><ed><U+00BA><U+00AC><U+2615><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B0><U+00BC> <U+266B> Posessif by Naif — https://t.co/wVtALeeqri",FALSE,0,NA,2016-10-30 23:38:45,FALSE,NA,"792873406534262784",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","dafface",0,FALSE,FALSE,NA,NA
