"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"61","- WORLD AIDS DAY - [pic] — https://t.co/i9czyQxd04",FALSE,0,NA,2016-11-30 23:41:51,FALSE,NA,"804108209074016256",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","LisyaBob25",0,FALSE,FALSE,NA,NA
"62","Pagi Desember..Pagi ini depan rumah ada Pelangi di Awal Bulan Desember..<U+2604><U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+009B><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+0099><ed><U+00A0><U+00BD><ed><U+00B2><U+009C> (w/ AZKA_LUBIS &amp; CHOXX) [pic] — https://t.co/92uUv9Pv7J",FALSE,1,NA,2016-11-30 23:41:49,FALSE,NA,"804108200496615424",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","yeninciem",0,FALSE,FALSE,NA,NA
"63","Bismillah<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> (at Terminal Leuwi Panjang) — https://t.co/oPDsPN695U",FALSE,0,NA,2016-11-30 23:41:46,FALSE,NA,"804108190522556416",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","yuliantysetia",0,FALSE,FALSE,107.59309,-6.94595
"64","Adek sarapan dulu, mamas cari duit aja yg banyak buat modal nikah.selamat tugasss. [pic] — https://t.co/nWifcZ2KAt",FALSE,0,NA,2016-11-30 23:41:16,FALSE,NA,"804108064462778368",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","FaridaCempaka",0,FALSE,FALSE,NA,NA
"65","Nyubuh (with amel at Gerbang Tol Cileunyi) — https://t.co/vJ1PGuiQuA",FALSE,0,NA,2016-11-30 23:41:02,FALSE,NA,"804108002655510528",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","saputridiaan",0,FALSE,FALSE,107.76497,-6.93565
"66","Hallo kampus , hallo gedung U <ed><U+00A0><U+00BD><ed><U+00B9><U+008B><ed><U+00A0><U+00BD><ed><U+00B9><U+0086> (at @infouinsgd) — https://t.co/rvq5Aslg5d",FALSE,0,NA,2016-11-30 23:40:42,FALSE,NA,"804107919822204928",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","nuzululkarimah2",0,FALSE,FALSE,107.72124,-6.93442
"67","Salam Ibrahim Alaihisalam (AS)

<U+0625><U+0650><U+0630><U+0652> <U+062F><U+064E><U+062E><U+064E><U+0644><U+064F><U+0648><U+0627> <U+0639><U+064E><U+0644><U+064E><U+064A><U+0652><U+0647><U+0650> <U+0641><U+064E><U+0642><U+064E><U+0627><U+0644><U+064F><U+0648><U+0627> <U+0633><U+064E><U+0644><U+064E><U+0627><U+0645><U+064B><U+0627> <U+06D6> <U+0642><U+064E><U+0627><U+0644><U+064E> <U+0633><U+064E><U+0644><U+064E><U+0627><U+0645><U+064C> <U+0642><U+064E><U+0648><U+0652><U+0645><U+064C>… [pic] — https://t.co/lGGYOWTkg1",FALSE,0,NA,2016-11-30 23:40:10,FALSE,NA,"804107788066516994",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","sang_magendaris",0,FALSE,FALSE,NA,NA
"68","Pengen pulang dok <ed><U+00A0><U+00BD><ed><U+00B8><U+0094><ed><U+00A0><U+00BC><ed><U+00BF><U+00A5> <U+266B> Di Balik Awan by peterpan (with Hutary at Rumah Sakit Advent Bandung) — https://t.co/a9qalCoWRl",FALSE,0,NA,2016-11-30 23:40:08,FALSE,NA,"804107777769512960",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","IqbalFauzan72",0,FALSE,FALSE,NA,NA
"69","Desember by Efek Rumah Kaca (at @teluniversity) — https://t.co/OWGhZjVggM",FALSE,0,NA,2016-11-30 23:39:59,FALSE,NA,"804107738967986177",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","ameeFRZ",0,FALSE,FALSE,107.6346,-6.97105
"70","Desember menyapa dengan hujannya, selamat pagi [pic] — https://t.co/3hcYJS6na9",FALSE,0,NA,2016-11-30 23:39:54,FALSE,NA,"804107720794066944",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","muhamadrobiana",0,FALSE,FALSE,NA,NA
"71","Eheemmm... <U+266B> Let Me Love You (feat. Justin Bieber) by DJ Snake — https://t.co/tirun70uLi",FALSE,0,NA,2016-11-30 23:39:30,FALSE,NA,"804107617144446976",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","Iyung_AR",0,FALSE,FALSE,NA,NA
"72","Fav<ed><U+00A0><U+00BD><ed><U+00B9><U+0080> (with lobaan at @humasunisba) — https://t.co/GshKZGtgbl",FALSE,0,NA,2016-11-30 23:39:26,FALSE,NA,"804107601919098880",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","Sylvanitahnfh",0,FALSE,FALSE,107.60803,-6.90302
"73","Lagu dj pas dibalkot, enaksss :))))) <U+266B> Alone by Marshmello — https://t.co/ZET6EmBNdx",FALSE,1,NA,2016-11-30 23:39:18,FALSE,NA,"804107568607965184",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","MRizkaD",0,FALSE,FALSE,NA,NA
"74","#pathdaily (at Cigadung Valley<ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>) [pic] — https://t.co/x55aAs0YX8",FALSE,0,NA,2016-11-30 23:38:55,FALSE,NA,"804107470440251392",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","Agitaagitoy",0,FALSE,FALSE,107.63229,-6.87088
"75","balad si dilan<ed><U+00A0><U+00BD><ed><U+00B9><U+0084><U+261D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0098> (with Nico) [pic] — https://t.co/cmc9zemfIT",FALSE,0,NA,2016-11-30 23:37:59,FALSE,NA,"804107234711990272",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","ikokika",0,FALSE,FALSE,NA,NA
"76","Ready to Work and Home <U+2764><U+2764><U+2764> (at @bdo_ap2) — https://t.co/t0kN6r5dl4",FALSE,0,NA,2016-11-30 23:37:42,FALSE,NA,"804107166441291776",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","r1kurniawan",0,FALSE,FALSE,107.58029,-6.90375
"77","Christmas is coming <ed><U+00A0><U+00BC><ed><U+00BE><U+0084> <U+266B> Jingle Bell Rock by Bobby Helms — https://t.co/7jO30j8gJy",FALSE,0,NA,2016-11-30 23:37:31,FALSE,NA,"804107117829308416",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","rikaapryani",0,FALSE,FALSE,NA,NA
